,HomeTeam,AwayTeam,FTHG,FTAG,result,HTHG,HTAG,HTR,HST,AST,HF,AF,HY,AY,HR,AR,player_Name_home,player_Wins_home,player_Losses_home,player_Goals_home,player_Goals per match_home,player_Penalties scored_home,player_Shooting accuracy %_home,player_Own goals_home,player_Yellow cards_home,player_Red cards_home,player_Fouls_home,Forward_home,rank_home,matches_played_home,wins_home,drawns_home,goals_for_home,goals_against_home,goals_diff_home,points_home,lossess_home,rank_away,matches_played_away,wins_away,drawns_away,goals_for_away,goals_against_away,goals_diff_away,points_away,lossess_away,player_Name_away,player_Wins_away,player_Losses_away,player_Goals_away,player_Goals per match_away,player_Penalties scored_away,player_Shooting accuracy %_away,player_Own goals_away,player_Yellow cards_away,player_Red cards_away,player_Fouls_away,Forward_away,numberof_winby_home_between,numberof_winby_away_between,numberof_match_draw_between,number_of_match_play_between,Past_5_match_won_by_home,Past_5_match_won_by_away,Past_5_match_drwan
124,Arsenal,Tottenham,3,0,H,2,0,H,12,5,10,10,1,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,2,0,0,2,2,0,0
125,Arsenal,Tottenham,5,2,H,2,2,D,13,4,15,12,3,3,0,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,2,0,0,2,2,0,0
126,Newcastle,Tottenham,2,2,D,0,1,A,7,8,11,15,1,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,1,0,1,2,1,0,1
127,Newcastle,Tottenham,2,1,H,0,0,D,4,6,12,8,2,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,1,0,1,2,1,0,1
128,West Brom,Tottenham,0,1,A,0,0,D,3,13,9,9,1,0,1,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,1,1,2,0,1,1
129,West Brom,Tottenham,3,3,D,3,1,H,5,8,11,8,4,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,1,1,2,0,1,1
130,Southampton,Tottenham,2,3,A,1,1,D,5,3,10,18,1,1,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,2,1,3,0,2,1
131,Southampton,Tottenham,1,4,A,1,1,D,2,5,7,16,1,4,1,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,2,1,3,0,2,1
132,Southampton,Tottenham,1,1,D,1,1,D,4,2,8,15,2,3,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,2,1,3,0,2,1
133,Crystal Palace,Tottenham,0,1,A,0,0,D,3,2,6,9,1,0,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,1,0,1,0,1,0
134,Leicester,Tottenham,1,6,A,0,2,A,5,12,11,8,3,1,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,1,0,1,0,1,0
135,Brighton,Tottenham,1,1,D,0,0,D,5,6,6,5,1,0,0,0,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,6,1038,446,257,1547,1306,8,59,335,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,0,0,1,1,0,0,1
136,Everton,Burnley,2,0,H,2,0,H,6,1,8,9,0,2,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
137,Tottenham,Burnley,5,0,H,2,0,H,12,7,10,14,1,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,0,2,2,0,0
138,Tottenham,Burnley,2,1,H,1,1,D,9,2,10,11,1,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,0,2,2,0,0
139,Man City,Burnley,3,3,D,1,2,A,8,4,10,11,1,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,0,0,1,1,0,0,1
140,Fulham,Burnley,3,0,H,2,0,H,12,3,9,9,1,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
141,West Ham,Burnley,5,3,H,3,0,H,5,10,10,15,2,1,0,1,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
142,Liverpool,Burnley,2,1,H,1,1,D,3,1,12,16,2,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
143,Chelsea,Burnley,3,0,H,1,0,H,17,0,7,5,0,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,1,3,2,0,1
144,Chelsea,Burnley,3,0,H,2,0,H,10,0,6,9,2,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,1,3,2,0,1
145,Chelsea,Burnley,2,2,D,2,2,D,9,3,9,4,2,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,1,3,2,0,1
146,Aston Villa,Burnley,5,2,H,1,1,D,8,10,5,12,0,3,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
147,Arsenal,Burnley,5,0,H,2,0,H,8,2,6,7,0,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,0,0,1,1,0,0
148,West Brom,Burnley,4,0,H,2,0,H,6,2,7,9,1,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,0,2,2,0,0
149,West Brom,Burnley,4,0,H,3,0,H,6,2,12,12,0,0,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,2,0,0,2,2,0,0
150,Southampton,Burnley,3,1,H,0,0,D,14,1,11,10,1,2,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,1,0,2,1,1,0
151,Southampton,Burnley,0,1,A,0,0,D,3,1,4,4,0,0,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,1,1,0,2,1,1,0
152,Leicester,Burnley,0,0,D,0,0,D,5,1,13,10,2,0,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,15,190,51,44,190,297,-21,39,95,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,0,0,1,1,0,0,1
153,Everton,Man City,2,0,H,2,0,H,6,4,14,14,0,0,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
154,Everton,Man City,2,1,H,0,1,A,6,7,13,15,4,2,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
155,Everton,Man City,1,0,H,0,0,D,4,11,12,9,1,2,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
156,Everton,Man City,2,0,H,1,0,H,5,11,15,10,4,3,1,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
157,Everton,Man City,2,3,A,1,2,A,4,6,3,9,0,3,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
158,Everton,Man City,4,0,H,1,0,H,4,5,17,7,2,2,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
159,Everton,Man City,0,2,A,0,1,A,1,4,12,6,1,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,2,0,7,3,2,0
160,Tottenham,Man City,3,0,H,1,0,H,7,5,10,8,2,3,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,1,1,0,2,1,1,0
161,Tottenham,Man City,0,1,A,0,1,A,1,6,13,13,2,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,1,1,0,2,1,1,0
162,Burnley,Man City,1,2,A,1,1,D,5,5,5,15,2,3,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,1,0,1,0,1,0
163,Fulham,Man City,1,2,A,0,2,A,4,9,8,9,0,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,2,0,2,0,2,0
164,Fulham,Man City,1,4,A,0,3,A,3,8,13,16,2,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,2,0,2,0,2,0
165,West Ham,Man City,0,4,A,0,3,A,1,4,11,14,3,3,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,2,0,2,0,2,0
166,West Ham,Man City,1,4,A,1,2,A,1,7,5,11,0,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,2,0,2,0,2,0
167,Liverpool,Man City,3,0,H,3,0,H,7,4,6,3,1,0,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
168,Liverpool,Man City,1,1,D,1,1,D,9,3,11,13,1,4,0,1,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
169,Liverpool,Man City,2,2,D,1,0,H,8,5,10,7,1,0,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
170,Liverpool,Man City,3,2,H,2,0,H,4,5,7,9,1,3,1,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
171,Liverpool,Man City,3,0,H,2,0,H,7,2,14,14,0,1,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
172,Liverpool,Man City,4,3,H,1,1,D,7,4,10,7,2,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,4,0,2,6,3,0,2
173,Chelsea,Man City,2,4,A,1,1,D,13,6,21,12,3,1,2,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,3,1,0,4,3,1,0
174,Chelsea,Man City,2,0,H,0,0,D,11,2,16,13,2,5,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,3,1,0,4,3,1,0
175,Chelsea,Man City,2,1,H,1,1,D,7,4,11,18,4,2,0,1,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,3,1,0,4,3,1,0
176,Chelsea,Man City,2,1,H,1,0,H,4,6,11,15,2,3,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,3,1,0,4,3,1,0
177,Man United,Man City,1,2,A,0,0,D,7,5,13,18,3,5,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,1,2,0,3,1,2,0
178,Man United,Man City,4,2,H,2,1,H,7,3,9,16,0,3,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,1,2,0,3,1,2,0
179,Man United,Man City,0,2,A,0,0,D,1,5,10,10,2,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,1,2,0,3,1,2,0
180,Aston Villa,Man City,1,1,D,1,0,H,6,7,10,8,1,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,1,1,2,0,1,1
181,Aston Villa,Man City,0,1,A,0,1,A,5,12,10,14,2,0,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,0,1,1,2,0,1,1
182,Arsenal,Man City,0,0,D,0,0,D,4,2,13,14,4,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
183,Arsenal,Man City,1,0,H,0,0,D,7,2,13,14,2,4,0,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
184,Arsenal,Man City,0,2,A,0,2,A,4,9,11,18,2,4,1,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
185,Arsenal,Man City,2,1,H,2,0,H,5,6,5,16,0,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
186,Arsenal,Man City,2,2,D,1,2,A,3,5,8,15,3,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
187,Arsenal,Man City,0,3,A,0,3,A,5,5,11,11,1,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,5,848,391,196,1374,975,18,62,261,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,2,2,2,6,2,2,1
